time,avg_txs,avg_pow_difficulty,avg_pos_difficulty,avg_fpos_difficulty
2017-03-09 00:00:21,1.0059171597633136,0.04098952893491122,0,0
2017-03-10 01:44:18,0,0,0,0
2017-03-11 00:00:38,1.0178571428571428,0.02880496805555556,7.750000000000001e-07,0
2017-03-12 00:01:09,1.0,0.0265672105847953,0.0001590172222222222,3.05e-07
2017-03-13 00:00:01,1.0,0.04472630156069366,3.7479000000000005e-05,3.1090909090909087e-07
2017-03-14 00:01:28,1.0,0.043625538342857144,0.0024672407547169824,0.0004086768656716417
2017-03-15 00:00:22,1.0,0.020802009476744186,0.009575091200000002,0.0013541155555555557
2017-03-16 00:00:05,1.0,0.04360058472826088,0.011935812941176472,0.0019312556
2017-03-17 00:00:22,1.0,0.07465360165745857,0.011529150930232558,0.001708962807017544
2017-03-18 00:01:43,1.0,0.07328864469273744,0.0143783455,0.0024463457407407404
2017-03-19 00:02:57,1.0035211267605635,0.05922160393063586,0.01668443705882353,0.002520900833333334
2017-03-20 00:00:18,1.0,0.06947547297142856,0.013426433404255318,0.002127036607142857
2017-03-21 00:01:32,1.0,0.06876815052325581,0.01154811307692308,0.0019483509090909093
2017-03-22 00:02:15,1.0,0.06298908404624275,0.01631833255319149,0.001593735333333334
2017-03-23 00:00:58,1.0,0.07338186959770111,0.014205483023255814,0.0021838261224489796
2017-03-24 00:00:16,1.0036496350364963,0.05759133348314609,0.013970995833333331,0.002277913125
2017-03-25 00:01:24,1.0037735849056604,0.12905258654970755,0.009871977954545457,0.0021087059999999997
2017-03-26 00:02:10,1.0070422535211268,0.06902022620689655,0.06531825779999997,0.012477623666666667
2017-03-27 00:00:50,1.0070671378091873,0.30197873153846155,0.20378415818181816,0.0219371949122807
2017-03-28 00:00:23,1.0277777777777777,0.2554697599425289,0.3697502849019608,0.0513251684126984
2017-03-29 00:01:11,1.0174216027874565,0.2684078718390803,0.6558386168085106,0.07307506166666666
2017-03-30 00:00:38,1.0,0.2891680117857143,0.7512623937254901,0.11274886059701494
2017-03-31 00:00:55,1.0035211267605635,0.40471000679999974,1.1283151920370373,0.19141879654545454
2017-04-01 00:01:39,1.1428571428571428,27.927010152048183,1.3779081296078426,0.27057683357142864
2017-04-02 00:00:54,1.1493055555555556,32.94378595377778,2.5541362945652173,0.2656901406451613
2017-04-03 00:00:59,1.2448979591836735,30.216299001466655,1.3223700708695652,0
2017-04-04 00:00:40,1.1409090909090909,18.963101752410726,2.327061582391304,0.47805419693548373
2017-04-05 00:07:47,1.0727969348659003,19.327363601999984,3.563544965945946,0.4499511770312499
2017-04-06 00:00:57,1.151624548736462,19.273091605590054,4.057240768518518,0.6995637591935484
2017-04-07 00:00:08,1.1090225563909775,21.941023192302637,3.9168888073469392,0.4653253193846154
2017-04-08 00:10:26,1.0648148148148149,19.480245986635516,4.7264460902222245,0.6262429682812499
2017-04-09 00:00:26,1.0588235294117647,10.317753777571426,4.901609428444444,0.5129190065277779
2017-04-10 00:09:04,1.0616438356164384,0,5.773594832777778,0.5479841665217391
2017-04-11 00:05:56,1.032258064516129,9.936205745076922,6.742573093555554,0.6855202312328768
2017-04-12 00:01:18,1.054054054054054,18.167990177486633,7.278567000612244,1.1839608255
